STATION,DATE,LATITUDE,LONGITUDE,ELEVATION,NAME,TEMP,TEMP_ATTRIBUTES,DEWP,DEWP_ATTRIBUTES,SLP,SLP_ATTRIBUTES,STP,STP_ATTRIBUTES,VISIB,VISIB_ATTRIBUTES,WDSP,WDSP_ATTRIBUTES,MXSPD,GUST,MAX,MAX_ATTRIBUTES,MIN,MIN_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,SNDP,FRSHTT
6451099999,1941-04-01,50.901389,4.484444,56.08,"BRUSSELS NATIONAL, BE",41.0,4,9999.9,0,1000.6,4,999.9,0,3.1,4,13.7,4,23.9,999.9,52.0, ,32.0, ,0.0,I,999.9,0
6451099999,1941-04-02,50.901389,4.484444,56.08,"BRUSSELS NATIONAL, BE",47.0,4,9999.9,0,993.6,4,999.9,0,6.5,4,12.0,4,13.0,999.9,54.0, ,43.0, ,0.1,F,999.9,10000
6451099999,1941-04-03,50.901389,4.484444,56.08,"BRUSSELS NATIONAL, BE",48.0,4,9999.9,0,9999.9,0,999.9,0,5.3,4,18.3,4,23.9,999.9,54.0, ,43.0, ,0.01,E,999.9,10000
6451099999,1941-04-04,50.901389,4.484444,56.08,"BRUSSELS NATIONAL, BE",49.0,4,9999.9,0,1008.2,4,999.9,0,5.3,4,13.7,4,23.9,999.9,57.0, ,43.0, ,0.02,E,999.9,0
6451099999,1941-04-05,50.901389,4.484444,56.08,"BRUSSELS NATIONAL, BE",48.5,4,9999.9,0,1012.9,4,999.9,0,3.0,4,4.5,4,8.9,999.9,55.0, ,41.0, ,0.0,I,999.9,0
6451099999,1941-04-06,50.901389,4.484444,56.08,"BRUSSELS NATIONAL, BE",41.5,4,9999.9,0,1014.2,4,999.9,0,1.3,4,12.3,4,18.1,999.9,43.0, ,37.0, ,0.02,F,999.9,100000
6451099999,1941-04-07,50.901389,4.484444,56.08,"BRUSSELS NATIONAL, BE",41.5,4,9999.9,0,1021.6,4,999.9,0,8.4,4,22.4,4,23.9,999.9,48.0, ,32.0, ,0.0,I,999.9,0
6451099999,1941-04-08,50.901389,4.484444,56.08,"BRUSSELS NATIONAL, BE",39.5,4,9999.9,0,1027.2,4,999.9,0,7.5,4,13.5,4,18.1,999.9,50.0, ,30.0, ,0.0,I,999.9,0
6451099999,1941-04-09,50.901389,4.484444,56.08,"BRUSSELS NATIONAL, BE",38.5,4,9999.9,0,1026.6,4,999.9,0,5.3,4,7.0,4,8.9,999.9,48.0, ,28.0, ,0.0,I,999.9,0
6451099999,1941-04-10,50.901389,4.484444,56.08,"BRUSSELS NATIONAL, BE",37.8,4,9999.9,0,1028.3,4,999.9,0,5.3,4,9.0,4,13.0,999.9,48.0, ,28.0, ,0.0,I,999.9,0
